source,ids,num_topics,languages,years
USA,73050516,2,es,2021
USA,73050516,2,es,2016
USA,73050516,2,es,2020
USA,73050516,2,es,2019
USA,73050516,2,es,2018
USA,73050516,2,es,2017
USA,73050516,2,es,all
USA,73050516,2,all,2021
USA,73050516,2,all,2016
USA,73050516,2,all,2020
USA,73050516,2,all,2019
USA,73050516,2,all,2018
USA,73050516,2,all,2017
USA,73050516,2,all,all
USA,76945884,2,en,2021
USA,76945884,2,en,2016
USA,76945884,2,en,2020
USA,76945884,2,en,2019
USA,76945884,2,en,2018
USA,76945884,2,en,2014
USA,76945884,2,en,2015
USA,76945884,2,en,2012
USA,76945884,2,en,2017
USA,76945884,2,en,all
USA,76945884,2,all,2021
USA,76945884,2,all,2016
USA,76945884,2,all,2020
USA,76945884,2,all,2019
USA,76945884,2,all,2018
USA,76945884,2,all,2014
USA,76945884,2,all,2015
USA,76945884,2,all,2012
USA,76945884,2,all,2017
USA,76945884,2,all,all
USA,1364880882,2,en,2021
USA,1364880882,2,en,2020
USA,1364880882,2,en,2019
USA,1364880882,2,en,all
USA,1364880882,2,es,2021
USA,1364880882,2,es,2020
USA,1364880882,2,es,2019
USA,1364880882,2,es,2018
USA,1364880882,2,es,all
USA,1364880882,2,all,2021
USA,1364880882,2,all,2020
USA,1364880882,2,all,2019
USA,1364880882,2,all,2018
USA,1364880882,2,all,all
USA,756478622093967360,2,en,2021
USA,756478622093967360,2,en,2016
USA,756478622093967360,2,en,2020
USA,756478622093967360,2,en,2019
USA,756478622093967360,2,en,2018
USA,756478622093967360,2,en,2017
USA,756478622093967360,2,en,all
USA,756478622093967360,2,es,2021
USA,756478622093967360,2,es,2016
USA,756478622093967360,2,es,2020
USA,756478622093967360,2,es,2019
USA,756478622093967360,2,es,2018
USA,756478622093967360,2,es,2017
USA,756478622093967360,2,es,all
USA,756478622093967360,2,fr,2020
USA,756478622093967360,2,fr,2019
USA,756478622093967360,2,fr,all
USA,756478622093967360,2,all,2021
USA,756478622093967360,2,all,2016
USA,756478622093967360,2,all,2020
USA,756478622093967360,2,all,2019
USA,756478622093967360,2,all,2018
USA,756478622093967360,2,all,2017
USA,756478622093967360,2,all,all
USA,18719228,2,en,2021
USA,18719228,2,en,2016
USA,18719228,2,en,2020
USA,18719228,2,en,2019
USA,18719228,2,en,2018
USA,18719228,2,en,2015
USA,18719228,2,en,2017
USA,18719228,2,en,all
USA,18719228,2,all,2021
USA,18719228,2,all,2016
USA,18719228,2,all,2020
USA,18719228,2,all,2019
USA,18719228,2,all,2018
USA,18719228,2,all,2015
USA,18719228,2,all,2017
USA,18719228,2,all,all
USA,254140080,2,en,2021
USA,254140080,2,en,2016
USA,254140080,2,en,2020
USA,254140080,2,en,2019
USA,254140080,2,en,2018
USA,254140080,2,en,2014
USA,254140080,2,en,2015
USA,254140080,2,en,2012
USA,254140080,2,en,2013
USA,254140080,2,en,2017
USA,254140080,2,en,all
USA,254140080,2,all,2021
USA,254140080,2,all,2016
USA,254140080,2,all,2020
USA,254140080,2,all,2019
USA,254140080,2,all,2018
USA,254140080,2,all,2014
USA,254140080,2,all,2015
USA,254140080,2,all,2012
USA,254140080,2,all,2013
USA,254140080,2,all,2017
USA,254140080,2,all,all
USA,2438067822,2,en,2021
USA,2438067822,2,en,2016
USA,2438067822,2,en,2020
USA,2438067822,2,en,2019
USA,2438067822,2,en,2018
USA,2438067822,2,en,2017
USA,2438067822,2,en,all
USA,2438067822,2,fr,2017
USA,2438067822,2,fr,all
USA,2438067822,2,all,2021
USA,2438067822,2,all,2016
USA,2438067822,2,all,2020
USA,2438067822,2,all,2019
USA,2438067822,2,all,2018
USA,2438067822,2,all,2017
USA,2438067822,2,all,all
USA,1902330746,2,en,2021
USA,1902330746,2,en,2016
USA,1902330746,2,en,2020
USA,1902330746,2,en,2019
USA,1902330746,2,en,2018
USA,1902330746,2,en,2015
USA,1902330746,2,en,2017
USA,1902330746,2,en,all
USA,1902330746,2,fr,2020
USA,1902330746,2,fr,all
USA,1902330746,2,all,2021
USA,1902330746,2,all,2016
USA,1902330746,2,all,2020
USA,1902330746,2,all,2019
USA,1902330746,2,all,2018
USA,1902330746,2,all,2015
USA,1902330746,2,all,2017
USA,1902330746,2,all,all
USA,189056999,2,en,2021
USA,189056999,2,en,2016
USA,189056999,2,en,2020
USA,189056999,2,en,2019
USA,189056999,2,en,2018
USA,189056999,2,en,2015
USA,189056999,2,en,2017
USA,189056999,2,en,all
USA,189056999,2,all,2021
USA,189056999,2,all,2016
USA,189056999,2,all,2020
USA,189056999,2,all,2019
USA,189056999,2,all,2018
USA,189056999,2,all,2015
USA,189056999,2,all,2017
USA,189056999,2,all,all
USA,72814599,2,en,2021
USA,72814599,2,en,2016
USA,72814599,2,en,2020
USA,72814599,2,en,2019
USA,72814599,2,en,2018
USA,72814599,2,en,2014
USA,72814599,2,en,2015
USA,72814599,2,en,2017
USA,72814599,2,en,2011
USA,72814599,2,en,all
USA,72814599,2,fr,2021
USA,72814599,2,fr,2016
USA,72814599,2,fr,2020
USA,72814599,2,fr,2019
USA,72814599,2,fr,2018
USA,72814599,2,fr,2014
USA,72814599,2,fr,2015
USA,72814599,2,fr,2012
USA,72814599,2,fr,2017
USA,72814599,2,fr,all
USA,72814599,2,all,2021
USA,72814599,2,all,2016
USA,72814599,2,all,2020
USA,72814599,2,all,2019
USA,72814599,2,all,2018
USA,72814599,2,all,2014
USA,72814599,2,all,2015
USA,72814599,2,all,2012
USA,72814599,2,all,2017
USA,72814599,2,all,2011
USA,72814599,2,all,all
USA,90410353,2,en,2016
USA,90410353,2,en,2020
USA,90410353,2,en,2019
USA,90410353,2,en,2018
USA,90410353,2,en,2014
USA,90410353,2,en,2015
USA,90410353,2,en,2012
USA,90410353,2,en,2013
USA,90410353,2,en,2011
USA,90410353,2,en,2010
USA,90410353,2,en,all
USA,90410353,2,fr,2016
USA,90410353,2,fr,2019
USA,90410353,2,fr,2018
USA,90410353,2,fr,2014
USA,90410353,2,fr,2015
USA,90410353,2,fr,2012
USA,90410353,2,fr,2013
USA,90410353,2,fr,2017
USA,90410353,2,fr,2011
USA,90410353,2,fr,all
USA,90410353,2,all,2016
USA,90410353,2,all,2020
USA,90410353,2,all,2019
USA,90410353,2,all,2018
USA,90410353,2,all,2014
USA,90410353,2,all,2015
USA,90410353,2,all,2012
USA,90410353,2,all,2013
USA,90410353,2,all,2017
USA,90410353,2,all,2011
USA,90410353,2,all,2010
USA,90410353,2,all,all
USA,250705901,2,en,2021
USA,250705901,2,en,2016
USA,250705901,2,en,2020
USA,250705901,2,en,2019
USA,250705901,2,en,2018
USA,250705901,2,en,2014
USA,250705901,2,en,2015
USA,250705901,2,en,2012
USA,250705901,2,en,2013
USA,250705901,2,en,2017
USA,250705901,2,en,2011
USA,250705901,2,en,all
USA,250705901,2,fr,2019
USA,250705901,2,fr,2012
USA,250705901,2,fr,all
USA,250705901,2,all,2021
USA,250705901,2,all,2016
USA,250705901,2,all,2020
USA,250705901,2,all,2019
USA,250705901,2,all,2018
USA,250705901,2,all,2014
USA,250705901,2,all,2015
USA,250705901,2,all,2012
USA,250705901,2,all,2013
USA,250705901,2,all,2017
USA,250705901,2,all,2011
USA,250705901,2,all,all
USA,732674730,2,en,2021
USA,732674730,2,en,2016
USA,732674730,2,en,2020
USA,732674730,2,en,2019
USA,732674730,2,en,2018
USA,732674730,2,en,2014
USA,732674730,2,en,2015
USA,732674730,2,en,2012
USA,732674730,2,en,2013
USA,732674730,2,en,2017
USA,732674730,2,en,all
USA,732674730,2,fr,2015
USA,732674730,2,fr,all
USA,732674730,2,all,2021
USA,732674730,2,all,2016
USA,732674730,2,all,2020
USA,732674730,2,all,2019
USA,732674730,2,all,2018
USA,732674730,2,all,2014
USA,732674730,2,all,2015
USA,732674730,2,all,2012
USA,732674730,2,all,2013
USA,732674730,2,all,2017
USA,732674730,2,all,all
USA,217079025,2,en,2021
USA,217079025,2,en,2016
USA,217079025,2,en,2020
USA,217079025,2,en,2019
USA,217079025,2,en,2018
USA,217079025,2,en,2014
USA,217079025,2,en,2015
USA,217079025,2,en,2013
USA,217079025,2,en,2017
USA,217079025,2,en,all
USA,217079025,2,es,2018
USA,217079025,2,es,all
USA,217079025,2,fr,2018
USA,217079025,2,fr,all
USA,217079025,2,all,2021
USA,217079025,2,all,2016
USA,217079025,2,all,2020
USA,217079025,2,all,2019
USA,217079025,2,all,2018
USA,217079025,2,all,2014
USA,217079025,2,all,2015
USA,217079025,2,all,2013
USA,217079025,2,all,2017
USA,217079025,2,all,all
USA,29395463,2,en,2021
USA,29395463,2,en,2016
USA,29395463,2,en,2020
USA,29395463,2,en,2019
USA,29395463,2,en,2018
USA,29395463,2,en,all
USA,29395463,2,all,2021
USA,29395463,2,all,2016
USA,29395463,2,all,2020
USA,29395463,2,all,2019
USA,29395463,2,all,2018
USA,29395463,2,all,all
USA,23664866,2,en,2021
USA,23664866,2,en,2020
USA,23664866,2,en,all
USA,23664866,2,es,2021
USA,23664866,2,es,2016
USA,23664866,2,es,2020
USA,23664866,2,es,2019
USA,23664866,2,es,2018
USA,23664866,2,es,2017
USA,23664866,2,es,all
USA,23664866,2,all,2021
USA,23664866,2,all,2016
USA,23664866,2,all,2020
USA,23664866,2,all,2019
USA,23664866,2,all,2018
USA,23664866,2,all,2017
USA,23664866,2,all,all
USA,145653919,2,en,2021
USA,145653919,2,en,2016
USA,145653919,2,en,2020
USA,145653919,2,en,2019
USA,145653919,2,en,2014
USA,145653919,2,en,2015
USA,145653919,2,en,2012
USA,145653919,2,en,2013
USA,145653919,2,en,2017
USA,145653919,2,en,2011
USA,145653919,2,en,all
USA,145653919,2,fr,2021
USA,145653919,2,fr,2016
USA,145653919,2,fr,2020
USA,145653919,2,fr,2019
USA,145653919,2,fr,2018
USA,145653919,2,fr,2017
USA,145653919,2,fr,all
USA,145653919,2,all,2021
USA,145653919,2,all,2016
USA,145653919,2,all,2020
USA,145653919,2,all,2019
USA,145653919,2,all,2018
USA,145653919,2,all,2014
USA,145653919,2,all,2015
USA,145653919,2,all,2012
USA,145653919,2,all,2013
USA,145653919,2,all,2017
USA,145653919,2,all,2011
USA,145653919,2,all,all
USA,163550067,2,en,2021
USA,163550067,2,en,2016
USA,163550067,2,en,2020
USA,163550067,2,en,2019
USA,163550067,2,en,2018
USA,163550067,2,en,2014
USA,163550067,2,en,2015
USA,163550067,2,en,2012
USA,163550067,2,en,2013
USA,163550067,2,en,2017
USA,163550067,2,en,2011
USA,163550067,2,en,2010
USA,163550067,2,en,all
USA,163550067,2,es,2010
USA,163550067,2,es,all
USA,163550067,2,fr,2011
USA,163550067,2,fr,all
USA,163550067,2,all,2021
USA,163550067,2,all,2016
USA,163550067,2,all,2020
USA,163550067,2,all,2019
USA,163550067,2,all,2018
USA,163550067,2,all,2014
USA,163550067,2,all,2015
USA,163550067,2,all,2012
USA,163550067,2,all,2013
USA,163550067,2,all,2017
USA,163550067,2,all,2011
USA,163550067,2,all,2010
USA,163550067,2,all,all
USA,133379712,2,en,2021
USA,133379712,2,en,2016
USA,133379712,2,en,2020
USA,133379712,2,en,2019
USA,133379712,2,en,2018
USA,133379712,2,en,2015
USA,133379712,2,en,2012
USA,133379712,2,en,2017
USA,133379712,2,en,all
USA,133379712,2,es,2019
USA,133379712,2,es,all
USA,133379712,2,fr,2021
USA,133379712,2,fr,2016
USA,133379712,2,fr,2020
USA,133379712,2,fr,2019
USA,133379712,2,fr,all
USA,133379712,2,all,2021
USA,133379712,2,all,2016
USA,133379712,2,all,2020
USA,133379712,2,all,2019
USA,133379712,2,all,2018
USA,133379712,2,all,2015
USA,133379712,2,all,2012
USA,133379712,2,all,2017
USA,133379712,2,all,all
USA,947388787,2,en,2021
USA,947388787,2,en,2016
USA,947388787,2,en,2020
USA,947388787,2,en,2019
USA,947388787,2,en,2018
USA,947388787,2,en,2014
USA,947388787,2,en,2015
USA,947388787,2,en,2013
USA,947388787,2,en,2017
USA,947388787,2,en,all
USA,947388787,2,es,2020
USA,947388787,2,es,2019
USA,947388787,2,es,all
USA,947388787,2,fr,2020
USA,947388787,2,fr,2013
USA,947388787,2,fr,all
USA,947388787,2,all,2021
USA,947388787,2,all,2016
USA,947388787,2,all,2020
USA,947388787,2,all,2019
USA,947388787,2,all,2018
USA,947388787,2,all,2014
USA,947388787,2,all,2015
USA,947388787,2,all,2013
USA,947388787,2,all,2017
USA,947388787,2,all,all
USA,179563308,2,en,2021
USA,179563308,2,en,2020
USA,179563308,2,en,all
USA,179563308,2,es,2021
USA,179563308,2,es,2020
USA,179563308,2,es,2019
USA,179563308,2,es,all
USA,179563308,2,fr,2021
USA,179563308,2,fr,2020
USA,179563308,2,fr,all
USA,179563308,2,all,2021
USA,179563308,2,all,2020
USA,179563308,2,all,2019
USA,179563308,2,all,all
USA,249174648,2,en,2021
USA,249174648,2,en,2016
USA,249174648,2,en,2020
USA,249174648,2,en,2019
USA,249174648,2,en,2018
USA,249174648,2,en,2017
USA,249174648,2,en,all
USA,249174648,2,es,2016
USA,249174648,2,es,all
USA,249174648,2,all,2021
USA,249174648,2,all,2016
USA,249174648,2,all,2020
USA,249174648,2,all,2019
USA,249174648,2,all,2018
USA,249174648,2,all,2017
USA,249174648,2,all,all
USA,41533816,2,en,2021
USA,41533816,2,en,2016
USA,41533816,2,en,2020
USA,41533816,2,en,2019
USA,41533816,2,en,2018
USA,41533816,2,en,2014
USA,41533816,2,en,2015
USA,41533816,2,en,2012
USA,41533816,2,en,2013
USA,41533816,2,en,2017
USA,41533816,2,en,2011
USA,41533816,2,en,all
USA,41533816,2,fr,2014
USA,41533816,2,fr,all
USA,41533816,2,all,2021
USA,41533816,2,all,2016
USA,41533816,2,all,2020
USA,41533816,2,all,2019
USA,41533816,2,all,2018
USA,41533816,2,all,2014
USA,41533816,2,all,2015
USA,41533816,2,all,2012
USA,41533816,2,all,2013
USA,41533816,2,all,2017
USA,41533816,2,all,2011
USA,41533816,2,all,all
USA,47279525,2,en,2021
USA,47279525,2,en,2020
USA,47279525,2,en,2019
USA,47279525,2,en,all
USA,47279525,2,all,2021
USA,47279525,2,all,2020
USA,47279525,2,all,2019
USA,47279525,2,all,all
USA,112356528,2,en,2021
USA,112356528,2,en,2016
USA,112356528,2,en,2020
USA,112356528,2,en,2019
USA,112356528,2,en,2018
USA,112356528,2,en,2014
USA,112356528,2,en,2015
USA,112356528,2,en,2017
USA,112356528,2,en,all
USA,112356528,2,all,2021
USA,112356528,2,all,2016
USA,112356528,2,all,2020
USA,112356528,2,all,2019
USA,112356528,2,all,2018
USA,112356528,2,all,2014
USA,112356528,2,all,2015
USA,112356528,2,all,2017
USA,112356528,2,all,all
USA,88956373,2,en,2021
USA,88956373,2,en,2016
USA,88956373,2,en,2020
USA,88956373,2,en,2019
USA,88956373,2,en,2018
USA,88956373,2,en,2017
USA,88956373,2,en,all
USA,88956373,2,es,2021
USA,88956373,2,es,2019
USA,88956373,2,es,all
USA,88956373,2,fr,2021
USA,88956373,2,fr,2017
USA,88956373,2,fr,all
USA,88956373,2,all,2021
USA,88956373,2,all,2016
USA,88956373,2,all,2020
USA,88956373,2,all,2019
USA,88956373,2,all,2018
USA,88956373,2,all,2017
USA,88956373,2,all,all
USA,44309594,2,en,2021
USA,44309594,2,en,2016
USA,44309594,2,en,2020
USA,44309594,2,en,2019
USA,44309594,2,en,2018
USA,44309594,2,en,2012
USA,44309594,2,en,2013
USA,44309594,2,en,2017
USA,44309594,2,en,all
USA,44309594,2,all,2021
USA,44309594,2,all,2016
USA,44309594,2,all,2020
USA,44309594,2,all,2019
USA,44309594,2,all,2018
USA,44309594,2,all,2012
USA,44309594,2,all,2013
USA,44309594,2,all,2017
USA,44309594,2,all,all
USA,36624443,2,en,2021
USA,36624443,2,en,2016
USA,36624443,2,en,2020
USA,36624443,2,en,2019
USA,36624443,2,en,2018
USA,36624443,2,en,2017
USA,36624443,2,en,all
USA,36624443,2,es,2021
USA,36624443,2,es,all
USA,36624443,2,fr,2021
USA,36624443,2,fr,all
USA,36624443,2,all,2021
USA,36624443,2,all,2016
USA,36624443,2,all,2020
USA,36624443,2,all,2019
USA,36624443,2,all,2018
USA,36624443,2,all,2017
USA,36624443,2,all,all
USA,2359516206,2,en,2021
USA,2359516206,2,en,2016
USA,2359516206,2,en,2020
USA,2359516206,2,en,2019
USA,2359516206,2,en,2018
USA,2359516206,2,en,2015
USA,2359516206,2,en,2017
USA,2359516206,2,en,all
USA,2359516206,2,es,2018
USA,2359516206,2,es,all
USA,2359516206,2,fr,2019
USA,2359516206,2,fr,2018
USA,2359516206,2,fr,all
USA,2359516206,2,all,2021
USA,2359516206,2,all,2016
USA,2359516206,2,all,2020
USA,2359516206,2,all,2019
USA,2359516206,2,all,2018
USA,2359516206,2,all,2015
USA,2359516206,2,all,2017
USA,2359516206,2,all,all
USA,1547074376,2,en,2021
USA,1547074376,2,en,2016
USA,1547074376,2,en,2020
USA,1547074376,2,en,2019
USA,1547074376,2,en,2018
USA,1547074376,2,en,2014
USA,1547074376,2,en,2015
USA,1547074376,2,en,2013
USA,1547074376,2,en,2017
USA,1547074376,2,en,all
USA,1547074376,2,all,2021
USA,1547074376,2,all,2016
USA,1547074376,2,all,2020
USA,1547074376,2,all,2019
USA,1547074376,2,all,2018
USA,1547074376,2,all,2014
USA,1547074376,2,all,2015
USA,1547074376,2,all,2013
USA,1547074376,2,all,2017
USA,1547074376,2,all,all
USA,611439177,2,en,2021
USA,611439177,2,en,2016
USA,611439177,2,en,2020
USA,611439177,2,en,2019
USA,611439177,2,en,2018
USA,611439177,2,en,2014
USA,611439177,2,en,2015
USA,611439177,2,en,2012
USA,611439177,2,en,2013
USA,611439177,2,en,2017
USA,611439177,2,en,all
USA,611439177,2,all,2021
USA,611439177,2,all,2016
USA,611439177,2,all,2020
USA,611439177,2,all,2019
USA,611439177,2,all,2018
USA,611439177,2,all,2014
USA,611439177,2,all,2015
USA,611439177,2,all,2012
USA,611439177,2,all,2013
USA,611439177,2,all,2017
USA,611439177,2,all,all
USA,216625028,2,ru,2021
USA,216625028,2,ru,2016
USA,216625028,2,ru,2020
USA,216625028,2,ru,2019
USA,216625028,2,ru,2017
USA,216625028,2,ru,all
USA,216625028,2,en,2021
USA,216625028,2,en,2016
USA,216625028,2,en,2020
USA,216625028,2,en,2019
USA,216625028,2,en,2014
USA,216625028,2,en,2015
USA,216625028,2,en,2012
USA,216625028,2,en,2013
USA,216625028,2,en,2017
USA,216625028,2,en,all
USA,216625028,2,fr,2016
USA,216625028,2,fr,all
USA,216625028,2,all,2021
USA,216625028,2,all,2016
USA,216625028,2,all,2020
USA,216625028,2,all,2019
USA,216625028,2,all,2014
USA,216625028,2,all,2015
USA,216625028,2,all,2012
USA,216625028,2,all,2013
USA,216625028,2,all,2017
USA,216625028,2,all,all
USA,70636581,2,en,2021
USA,70636581,2,en,2016
USA,70636581,2,en,2020
USA,70636581,2,en,2019
USA,70636581,2,en,2018
USA,70636581,2,en,2014
USA,70636581,2,en,2015
USA,70636581,2,en,2012
USA,70636581,2,en,2017
USA,70636581,2,en,all
USA,70636581,2,all,2021
USA,70636581,2,all,2016
USA,70636581,2,all,2020
USA,70636581,2,all,2019
USA,70636581,2,all,2018
USA,70636581,2,all,2014
USA,70636581,2,all,2015
USA,70636581,2,all,2012
USA,70636581,2,all,2017
USA,70636581,2,all,all
USA,61426538,2,en,2021
USA,61426538,2,en,2016
USA,61426538,2,en,2020
USA,61426538,2,en,2019
USA,61426538,2,en,2018
USA,61426538,2,en,2015
USA,61426538,2,en,2017
USA,61426538,2,en,all
USA,61426538,2,all,2021
USA,61426538,2,all,2016
USA,61426538,2,all,2020
USA,61426538,2,all,2019
USA,61426538,2,all,2018
USA,61426538,2,all,2015
USA,61426538,2,all,2017
USA,61426538,2,all,all
USA,208469691,2,en,2021
USA,208469691,2,en,2016
USA,208469691,2,en,2020
USA,208469691,2,en,2019
USA,208469691,2,en,2018
USA,208469691,2,en,2015
USA,208469691,2,en,2017
USA,208469691,2,en,all
USA,208469691,2,fr,2016
USA,208469691,2,fr,2015
USA,208469691,2,fr,all
USA,208469691,2,all,2021
USA,208469691,2,all,2016
USA,208469691,2,all,2020
USA,208469691,2,all,2019
USA,208469691,2,all,2018
USA,208469691,2,all,2015
USA,208469691,2,all,2017
USA,208469691,2,all,all
USA,131031879,2,ru,2021
USA,131031879,2,ru,2016
USA,131031879,2,ru,2020
USA,131031879,2,ru,2019
USA,131031879,2,ru,2018
USA,131031879,2,ru,2012
USA,131031879,2,ru,all
USA,131031879,2,en,2021
USA,131031879,2,en,2016
USA,131031879,2,en,2020
USA,131031879,2,en,2019
USA,131031879,2,en,2018
USA,131031879,2,en,2014
USA,131031879,2,en,2012
USA,131031879,2,en,2013
USA,131031879,2,en,all
USA,131031879,2,all,2021
USA,131031879,2,all,2016
USA,131031879,2,all,2020
USA,131031879,2,all,2019
USA,131031879,2,all,2018
USA,131031879,2,all,2014
USA,131031879,2,all,2012
USA,131031879,2,all,2013
USA,131031879,2,all,all
USA,4504696038,2,en,2021
USA,4504696038,2,en,2016
USA,4504696038,2,en,2019
USA,4504696038,2,en,2018
USA,4504696038,2,en,2015
USA,4504696038,2,en,2017
USA,4504696038,2,en,all
USA,4504696038,2,all,2021
USA,4504696038,2,all,2016
USA,4504696038,2,all,2019
USA,4504696038,2,all,2018
USA,4504696038,2,all,2015
USA,4504696038,2,all,2017
USA,4504696038,2,all,all
USA,77951180,2,ru,2016
USA,77951180,2,ru,all
USA,77951180,2,en,2021
USA,77951180,2,en,2016
USA,77951180,2,en,2020
USA,77951180,2,en,2019
USA,77951180,2,en,2018
USA,77951180,2,en,2013
USA,77951180,2,en,2017
USA,77951180,2,en,all
USA,77951180,2,es,2016
USA,77951180,2,es,2017
USA,77951180,2,es,all
USA,77951180,2,all,2021
USA,77951180,2,all,2016
USA,77951180,2,all,2020
USA,77951180,2,all,2019
USA,77951180,2,all,2018
USA,77951180,2,all,2013
USA,77951180,2,all,2017
USA,77951180,2,all,all
USA,246154927,2,en,2021
USA,246154927,2,en,2016
USA,246154927,2,en,2020
USA,246154927,2,en,2019
USA,246154927,2,en,2018
USA,246154927,2,en,2015
USA,246154927,2,en,2012
USA,246154927,2,en,2017
USA,246154927,2,en,all
USA,246154927,2,es,2021
USA,246154927,2,es,all
USA,246154927,2,all,2021
USA,246154927,2,all,2016
USA,246154927,2,all,2020
USA,246154927,2,all,2019
USA,246154927,2,all,2018
USA,246154927,2,all,2015
USA,246154927,2,all,2012
USA,246154927,2,all,2017
USA,246154927,2,all,all
USA,250958881,2,en,2021
USA,250958881,2,en,2016
USA,250958881,2,en,2020
USA,250958881,2,en,2019
USA,250958881,2,en,2018
USA,250958881,2,en,2014
USA,250958881,2,en,2015
USA,250958881,2,en,2012
USA,250958881,2,en,2013
USA,250958881,2,en,2017
USA,250958881,2,en,2011
USA,250958881,2,en,all
USA,250958881,2,fr,2012
USA,250958881,2,fr,all
USA,250958881,2,all,2021
USA,250958881,2,all,2016
USA,250958881,2,all,2020
USA,250958881,2,all,2019
USA,250958881,2,all,2018
USA,250958881,2,all,2014
USA,250958881,2,all,2015
USA,250958881,2,all,2012
USA,250958881,2,all,2013
USA,250958881,2,all,2017
USA,250958881,2,all,2011
USA,250958881,2,all,all
USA,289241101,2,en,2021
USA,289241101,2,en,2016
USA,289241101,2,en,2018
USA,289241101,2,en,2014
USA,289241101,2,en,2015
USA,289241101,2,en,2012
USA,289241101,2,en,2013
USA,289241101,2,en,2017
USA,289241101,2,en,2011
USA,289241101,2,en,all
USA,289241101,2,fr,2015
USA,289241101,2,fr,2011
USA,289241101,2,fr,all
USA,289241101,2,all,2021
USA,289241101,2,all,2016
USA,289241101,2,all,2018
USA,289241101,2,all,2014
USA,289241101,2,all,2015
USA,289241101,2,all,2012
USA,289241101,2,all,2013
USA,289241101,2,all,2017
USA,289241101,2,all,2011
USA,289241101,2,all,all
USA,587257369,2,en,2021
USA,587257369,2,en,2016
USA,587257369,2,en,2020
USA,587257369,2,en,2019
USA,587257369,2,en,2018
USA,587257369,2,en,2014
USA,587257369,2,en,2015
USA,587257369,2,en,2012
USA,587257369,2,en,2013
USA,587257369,2,en,2017
USA,587257369,2,en,all
USA,587257369,2,fr,2018
USA,587257369,2,fr,2012
USA,587257369,2,fr,2013
USA,587257369,2,fr,all
