,2D-0,2D-1,3D-0,3D-1,3D-2,Country,class,binary_class,continent_name,ISO_A3,continent_colors
33,-1.357397841629548,0.565047287027674,-1.357397841629549,0.5650472870276448,-0.1313343826897232,COMOROS,America,red,Africa,COM,orange
34,-0.8732447198100504,1.9126895691281038,-0.8732447198100508,1.9126895691280765,0.0022224603105057,CONGO,America,red,Africa,COG,orange
35,-1.0103703720528319,1.5818516794387865,-1.0103703720528312,1.581851679438695,0.06847635036980168,"CONGO, DEMOCRATIC REPUBLIC OF THE",America,red,Africa,COD,orange
36,-0.7032612755155399,3.1701892204306734,-0.7032612755155403,3.1701892204306343,0.11584880348972021,COSTA RICA,America,red,Central America,CRI,lightgreen
37,-0.9604004246579899,1.778596052761809,-0.9604004246579898,1.7785960527618139,-0.019038318161072834,CÔTE D'IVOIRE,America,red,Africa,CIV,orange
38,-1.5599321501183674,-0.8239560950075908,-1.5599321501183678,-0.8239560950076649,-0.37219314754695915,CROATIA,America,red,Europe,HRV,purple
39,-0.5193036891247795,3.4204540978893982,-0.5193036891247804,3.420454097889361,0.21393073883492136,CUBA,America,red,North America,CUB,yellow
40,-1.6665780379956627,-0.78952713084232,-1.6665780379956645,-0.7895271308423417,-0.23360255143354733,CYPRUS,America,red,Europe,CYP,purple
41,-0.7075054628412187,-0.0210135500798585,-0.7075054628412185,-0.02101355007990193,-0.3590747450036507,CZECHIA,America,red,Europe,CZE,purple
42,-1.1747578564896637,-0.022722510811296913,-1.1747578564896646,-0.02272251081129069,-0.3164884081171002,DENMARK,America,red,Europe,DNK,purple
43,-1.5586230690205167,0.03382266833971349,-1.5586230690205176,0.03382266833965139,-0.07618398945885578,DJIBOUTI,America,red,Africa,DJI,orange
44,-0.5716318070549855,3.615639857902181,-0.5716318070549857,3.6156398579021376,0.14422779319590148,DOMINICAN REPUBLIC,America,red,North America,DOM,yellow
45,-0.6525005952856195,3.3628068640273048,-0.65250059528562,3.362806864027277,0.14616495854678171,ECUADOR,America,red,South America,ECU,green
46,-0.9688260850159485,-0.8926656020009993,-0.968826085015949,-0.8926656020011046,1.3040446403049701,EGYPT,America,red,Africa,EGY,orange
47,-0.6078769279956772,3.487519873095318,-0.607876927995677,3.4875198730952066,0.19450132649945745,EL SALVADOR,America,red,Central America,SLV,lightgreen
48,-0.9848518107462619,2.093315452418631,-0.9848518107462627,2.093315452418614,0.061843175703222064,EQUATORIAL GUINEA,America,red,Africa,GNQ,orange
49,-1.6524114006916824,-0.9007393501294849,-1.6524114006916828,-0.9007393501295446,-0.3207871572996134,ESTONIA,America,red,Europe,EST,purple
50,-1.8690371250264914,-0.8028982000131822,-1.8690371250264934,-0.8028982000130642,-0.22318579283008366,ESWATINI,America,red,Africa,SWZ,orange
51,-1.8586125999423695,-0.9443467136056964,-1.8586125999423722,-0.9443467136055925,0.08560686901232833,ETHIOPIA,America,red,Africa,ETH,orange
52,-1.8151292371583383,-0.8999610424155665,-1.8151292371583398,-0.8999610424155404,-0.3658997915530222,FIJI,America,red,Australia,FJI,blue
53,-1.301947010794422,-0.29538790644107316,-1.3019470107944242,-0.2953879064409754,-0.4804035471353477,FINLAND,America,red,Europe,FIN,purple
54,-1.0194225062890252,1.3254479672054962,-1.0194225062890252,1.3254479672054034,-0.017448119136827013,FRANCE,America,red,Europe,FRA,purple
55,-0.8499406967903248,1.9370832182019981,-0.8499406967903269,1.9370832182018878,-0.1549240826344161,GABON,America,red,Africa,GAB,orange
56,-1.6646273024272022,-0.6094787276048796,-1.6646273024272054,-0.6094787276048478,-0.1489485389485588,GAMBIA,America,red,Africa,GMB,orange
57,-0.06361633550979902,-0.9707092837785092,-0.06361633550980025,-0.9707092837785307,0.4855869458591606,GEORGIA,America,red,Europe,GEO,purple
58,-1.9011125549849859,-0.8856776835648583,-1.9011125549849885,-0.8856776835648452,-0.10833575492697069,GERMANY,America,red,Europe,DEU,purple
59,-0.7549289643625828,-0.6307469609391463,-0.7549289643625833,-0.63074696093922,0.27612226576146204,GHANA,America,red,Africa,GHA,orange
60,-0.5446586254258732,3.3693638270554187,-0.5446586254258733,3.3693638270553556,0.3054335219220225,GREECE,America,red,Europe,GRC,purple
61,-0.7825621701612281,2.0881486451607247,-0.782562170161228,2.088148645160671,0.10991890295240386,GUATEMALA,America,red,Central America,GTM,lightgreen
62,-1.7194845386244038,-0.5755716238958548,-1.7194845386244069,-0.5755716238958666,-0.3642207758312892,GUINEA,America,red,Africa,GIN,orange
63,-1.0776861554491433,1.0077371382207332,-1.0776861554491437,1.0077371382206204,0.1612138508168947,GUYANA,America,red,South America,GUY,green
64,-1.8418257326864789,-0.8944395619561757,-1.8418257326864804,-0.8944395619562285,-0.30573126455165023,HAITI,America,red,North America,HTI,yellow
65,-0.580209336132758,3.31737658520809,-0.5802093361327587,3.3173765852080743,0.18252019355468682,HOLY SEE,America,red,Europe,VAT,purple
66,-1.756015759651289,-0.7218675989656327,-1.7560157596512913,-0.7218675989655018,-0.385283634987996,HONDURAS,America,red,Central America,HND,lightgreen
67,-1.6936495211310205,-0.8419362976418348,-1.6936495211310212,-0.8419362976420384,-0.31624489905957376,ICELAND,America,red,Europe,ISL,purple
68,-0.82825137358807,0.4431955859793686,-0.8282513735880686,0.4431955859792671,0.24620883830695325,INDIA,America,red,Asia,IND,red
69,-0.3460696808696614,-0.883487358518412,-0.3460696808696617,-0.8834873585184323,2.46335692875211,INDONESIA,America,red,Asia,IDN,red
70,-1.7826279869691093,-0.5923197968836347,-1.7826279869691124,-0.5923197968835301,-0.5080513193775731,IRAQ,America,red,Asia,IRQ,red
71,-1.4081141273661115,-0.787501159016663,-1.4081141273661129,-0.7875011590167281,0.034063498549884955,IRELAND,America,red,Europe,IRL,purple
72,-1.1706178533538858,0.4804327430352078,-1.1706178533538873,0.4804327430352567,-0.23508803241158358,ISRAEL,America,red,Asia,ISR,red
73,-1.8580216415426167,-0.7849046763032539,-1.8580216415426178,-0.7849046763032567,-0.2316229134211295,ITALY,America,red,Europe,ITA,purple
74,-1.5139802950144023,-0.819275427528141,-1.5139802950144012,-0.8192754275285318,-0.5871529683546259,JAMAICA,America,red,North America,JAM,yellow
75,-1.2494919353853624,-1.030379148964694,-1.2494919353853635,-1.0303791489647156,1.011500604916391,JAPAN,America,red,Asia,JPN,red
76,-0.09711492593803803,-0.6662887357779812,-0.0971149259380388,-0.6662887357778609,-0.395078128291623,JORDAN,America,red,Asia,JOR,red
77,-1.903264877500497,-0.9256816349989159,-1.9032648775004983,-0.9256816349988437,-0.01777525333607167,KAZAKHSTAN,America,red,Asia,KAZ,red
78,-0.046847059345910734,-0.5965753872789533,-0.04684705934590878,-0.5965753872789806,0.4427012991690008,KENYA,America,red,Africa,KEN,orange
79,-0.1281577619960549,-0.7335609590620711,-0.12815776199605544,-0.7335609590619656,2.6452917833750953,"KOREA, REPUBLIC OF",America,red,Asia,KOR,red
80,2.4897652955506406,-0.7051676669253881,2.4897652955506437,-0.7051676669253543,0.13673025117556625,KUWAIT,America,red,Asia,KWT,red
81,-1.656782351323419,-0.715605544457342,-1.65678235132342,-0.7156055444573373,-0.3977732147849661,KYRGYZSTAN,America,red,Asia,KGZ,red
82,-0.8605175910417919,0.0022970607920002294,-0.8605175910417932,0.0022970607920374184,-0.355293766218448,LAO PEOPLE'S DEMOCRATIC REPUBLIC,America,red,Asia,LAO,red
83,-0.7658803092674711,-0.8668562111674062,-0.7658803092674715,-0.8668562111674705,1.7267801662168025,LATVIA,America,red,Europe,LVA,purple
84,-1.7469177982099062,-0.8147936245371922,-1.7469177982099078,-0.8147936245371211,-0.12203458770316417,LEBANON,America,red,Asia,LBN,red
85,-1.7872532535630112,-0.7903310457356044,-1.7872532535630148,-0.7903310457355569,-0.1545383511807224,LESOTHO,America,red,Africa,LSO,orange
86,-0.3642149748288484,-0.8672846767443391,-0.36421497482884807,-0.8672846767444782,2.3906324688399407,LIBERIA,America,red,Africa,LBR,orange
87,-1.263130992800726,-0.7322298194109778,-1.263130992800727,-0.7322298194108756,-0.3948614490643288,LIBYA,America,red,Africa,LBY,orange
88,-1.6530228758220677,-0.6428860803869653,-1.6530228758220697,-0.6428860803869495,-0.41000384264796275,LITHUANIA,America,red,Europe,LTU,purple
89,-1.1616917089326606,0.2535851992850455,-1.1616917089326626,0.25358519928511264,0.10756457935116767,LUXEMBOURG,America,red,Europe,LUX,purple
90,-1.861939891176046,-0.9006125392300393,-1.861939891176048,-0.9006125392299545,-0.20718365777446363,MADAGASCAR,America,red,Africa,MDG,orange
91,-1.680009168111202,-0.7030562516170278,-1.6800091681112026,-0.7030562516170875,-0.24954542682198064,MALAWI,America,red,Africa,MWI,orange
92,-1.03453186792844,1.3621077791659253,-1.0345318679284403,1.3621077791658633,0.14382556643030403,MALAYSIA,America,red,Asia,MYS,red
93,-1.7318670751290104,-0.7442574624891556,-1.7318670751290126,-0.7442574624891062,-0.36776222209943776,MALI,America,red,Africa,MLI,orange
94,-0.13199946949023583,0.14974588257117347,-0.13199946949023594,0.14974588257120985,2.1210893502761774,MALTA,America,red,Europe,MLT,purple
